Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0
,,1.815,-0.000846386,1.815,0.0401397,1.815,0.00883861,1.815,0.00926649,1.815,0.0260855,1.815,0.0255589,1.815,0.0256576,1.815,0.0259868,1.815,0.0092994,1.815,0.00903609
,,1.816,-0.000852975,1.816,0.038889,1.816,0.00893735,1.816,0.00920066,1.816,0.0259538,1.816,0.0257234,1.816,0.0256576,1.816,0.0261184,1.816,0.00923357,1.816,0.00847655
,,1.817,-0.000859564,1.817,0.0394156,1.817,0.00808159,1.817,0.00893735,1.817,0.0259209,1.817,0.0262501,1.817,0.0257234,1.817,0.0252956,1.817,0.00920066,1.817,0.00920066
,,1.818,-0.000866153,1.818,0.039646,1.818,0.00883861,1.818,0.00887152,1.818,0.0260855,1.818,0.0260855,1.818,0.0257893,1.818,0.0253943,1.818,0.00926649,1.818,0.0095298
,,1.819,-0.000839797,1.819,0.038889,1.819,0.00880569,1.819,0.009069,1.819,0.0260526,1.819,0.0264476,1.819,0.0257234,1.819,0.025888,1.819,0.00923357,1.819,0.0092994
,,1.82,-0.000866153,1.82,0.039284,1.82,0.00956271,1.82,0.00920066,1.82,0.0260855,1.82,0.0249006,1.82,0.0258551,1.82,0.0257234,1.82,0.00923357,1.82,0.00956271
,,1.821,-0.000859564,1.821,0.0395802,1.821,0.0081145,1.821,0.00903609,1.821,0.0260855,1.821,0.0258551,1.821,0.0257564,1.821,0.0257893,1.821,0.0092994,1.821,0.00897026
,,1.822,-0.000852975,1.822,0.0399423,1.822,0.00864112,1.822,0.00923357,1.822,0.0261842,1.822,0.026283,1.822,0.0257234,1.822,0.0257234,1.822,0.00926649,1.822,0.00890443
,,1.823,-0.000872742,1.823,0.0391523,1.823,0.00910192,1.823,0.00847655,1.823,0.0261513,1.823,0.026283,1.823,0.0255918,1.823,0.0252627,1.823,0.0092994,1.823,0.00893735
,,1.824,-0.000839797,1.824,0.039284,1.824,0.00903609,1.824,0.00893735,1.824,0.0259868,1.824,0.0262172,1.824,0.025526,1.824,0.0249993,1.824,0.00936523,1.824,0.009069
,,1.825,-0.000866153,1.825,0.0401397,1.825,0.00867404,1.825,0.00926649,1.825,0.0260526,1.825,0.026678,1.825,0.0255918,1.825,0.0255918,1.825,0.00933231,1.825,0.00923357
,,1.826,-0.000866153,1.826,0.0398435,1.826,0.00910192,1.826,0.00903609,1.826,0.0262172,1.826,0.0251639,1.826,0.0256905,1.826,0.0256247,1.826,0.00933231,1.826,0.0095298
,,1.827,-0.000859564,1.827,0.0393169,1.827,0.00890443,1.827,0.00933231,1.827,0.0262501,1.827,0.025526,1.827,0.0256247,1.827,0.0264805,1.827,0.00936523,1.827,0.00887152
,,1.828,-0.000852975,1.828,0.039646,1.828,0.00897026,1.828,0.00939814,1.828,0.0261842,1.828,0.0261842,1.828,0.0257234,1.828,0.0258551,1.828,0.00926649,1.828,0.00903609
,,1.829,-0.000839797,1.829,0.0399752,1.829,0.00880569,1.829,0.00867404,1.829,0.0261184,1.829,0.0264146,1.829,0.0257234,1.829,0.0252627,1.829,0.0092994,1.829,0.00982602
,,1.83,-0.000852975,1.83,0.0408309,1.83,0.00880569,1.83,0.00923357,1.83,0.0260526,1.83,0.0265134,1.83,0.0257234,1.83,0.0252297,1.83,0.00933231,1.83,0.00943106
,,1.831,-0.000859564,1.831,0.0389219,1.831,0.00910192,1.831,0.00893735,1.831,0.0260197,1.831,0.0268425,1.831,0.0256905,1.831,0.0254601,1.831,0.0092994,1.831,0.00982602
,,1.832,-0.000852975,1.832,0.0399093,1.832,0.00804867,1.832,0.00936523,1.832,0.0259538,1.832,0.0254272,1.832,0.0256905,1.832,0.0257564,1.832,0.00926649,1.832,0.00923357
,,1.833,-0.000859564,1.833,0.0395802,1.833,0.00837781,1.833,0.00943106,1.833,0.0259868,1.833,0.0257234,1.833,0.0256576,1.833,0.0259538,1.833,0.00923357,1.833,0.00962854
,,1.834,-0.000846386,1.834,0.0385599,1.834,0.00887152,1.834,0.00900318,1.834,0.0260526,1.834,0.0256576,1.834,0.0257564,1.834,0.0264805,1.834,0.00926649,1.834,0.0092994
,,1.835,-0.000852975,1.835,0.0394156,1.835,0.00923357,1.835,0.00923357,1.835,0.0261184,1.835,0.026645,1.835,0.0257893,1.835,0.0260197,1.835,0.00923357,1.835,0.0092994
,,1.836,-0.000852975,1.836,0.0401068,1.836,0.00831198,1.836,0.00936523,1.836,0.0261513,1.836,0.0264805,1.836,0.0257564,1.836,0.0244069,1.836,0.00926649,1.836,0.00877278
,,1.837,-0.000846386,1.837,0.0397119,1.837,0.00887152,1.837,0.00936523,1.837,0.0261842,1.837,0.0267109,1.837,0.0257564,1.837,0.0252627,1.837,0.00923357,1.837,0.00992477
,,1.838,-0.000852975,1.838,0.0387903,1.838,0.00890443,1.838,0.00936523,1.838,0.0262501,1.838,0.0256576,1.838,0.0257234,1.838,0.0256576,1.838,0.00923357,1.838,0.00936523
,,1.839,-0.000839797,1.839,0.0394815,1.839,0.00860821,1.839,0.00946397,1.839,0.0261842,1.839,0.0256905,1.839,0.0256247,1.839,0.0261842,1.839,0.0092994,1.839,0.00946397
,,1.84,-0.000846386,1.84,0.0399093,1.84,0.00860821,1.84,0.00890443,1.84,0.0261513,1.84,0.0258222,1.84,0.0255589,1.84,0.0253943,1.84,0.0092994,1.84,0.00883861
,,1.841,-0.000846386,1.841,0.040041,1.841,0.00873986,1.841,0.00883861,1.841,0.0260197,1.841,0.0260526,1.841,0.0256247,1.841,0.0263159,1.841,0.00933231,1.841,0.00926649
,,1.842,-0.000839797,1.842,0.0390865,1.842,0.00897026,1.842,0.00870695,1.842,0.0260197,1.842,0.0262501,1.842,0.0256576,1.842,0.0249664,1.842,0.00933231,1.842,0.00946397
,,1.843,-0.000852975,1.843,0.0396131,1.843,0.00923357,1.843,0.00933231,1.843,0.0261842,1.843,0.0268425,1.843,0.0257234,1.843,0.0252956,1.843,0.00926649,1.843,0.00913483
,,1.844,-0.000846386,1.844,0.0397119,1.844,0.00900318,1.844,0.00920066,1.844,0.0261842,1.844,0.0262501,1.844,0.0256905,1.844,0.0256247,1.844,0.0092994,1.844,0.00893735
,,1.845,-0.000839797,1.845,0.0388232,1.845,0.0081145,1.845,0.00903609,1.845,0.0261842,1.845,0.0257234,1.845,0.0257234,1.845,0.0259868,1.845,0.0092994,1.845,0.00893735
,,1.846,-0.000846386,1.846,0.0393169,1.846,0.00857529,1.846,0.00867404,1.846,0.0260855,1.846,0.0262501,1.846,0.0257234,1.846,0.0261513,1.846,0.0092994,1.846,0.00959563
,,1.847,-0.000826619,1.847,0.0399093,1.847,0.00893735,1.847,0.0097602,1.847,0.0260197,1.847,0.0260197,1.847,0.0257234,1.847,0.0251968,1.847,0.0092994,1.847,0.00831198
,,1.848,-0.000859564,1.848,0.0401727,1.848,0.00900318,1.848,0.00959563,1.848,0.0260526,1.848,0.0260197,1.848,0.0256905,1.848,0.0257564,1.848,0.00923357,1.848,0.00854238
,,1.849,-0.000833208,1.849,0.0389548,1.849,0.00897026,1.849,0.00933231,1.849,0.025888,1.849,0.0259868,1.849,0.0256576,1.849,0.0259209,1.849,0.00920066,1.849,0.00949688
,,1.85,-0.000852975,1.85,0.0385928,1.85,0.00752205,1.85,0.00814741,1.85,0.0259868,1.85,0.0262501,1.85,0.0256576,1.85,0.0260855,1.85,0.00926649,1.85,0.00962854
,,1.851,-0.000859564,1.851,0.0391194,1.851,0.00794993,1.851,0.00877278,1.851,0.0261513,1.851,0.0250981,1.851,0.0257893,1.851,0.026283,1.851,0.00926649,1.851,0.00864112
,,1.852,-0.000839797,1.852,0.0397119,1.852,0.00864112,1.852,0.00883861,1.852,0.0261842,1.852,0.0259868,1.852,0.0257893,1.852,0.0262172,1.852,0.00923357,1.852,0.00890443
,,1.853,-0.000846386,1.853,0.0399752,1.853,0.00893735,1.853,0.00920066,1.853,0.0260526,1.853,0.0263817,1.853,0.0258222,1.853,0.0250323,1.853,0.00926649,1.853,0.00966145
,,1.854,-0.000852975,1.854,0.0401068,1.854,0.009069,1.854,0.00926649,1.854,0.0260526,1.854,0.0265792,1.854,0.0258222,1.854,0.0252956,1.854,0.00923357,1.854,0.00979311
,,1.855,-0.000839797,1.855,0.0387903,1.855,0.00762079,1.855,0.00880569,1.855,0.0261184,1.855,0.0267438,1.855,0.0257564,1.855,0.0256905,1.855,0.00920066,1.855,0.009069
,,1.856,-0.000859564,1.856,0.0385599,1.856,0.00808159,1.856,0.00900318,1.856,0.0261513,1.856,0.026645,1.856,0.0256247,1.856,0.025888,1.856,0.00926649,1.856,0.00903609
,,1.857,-0.000839797,1.857,0.039284,1.857,0.00880569,1.857,0.00910192,1.857,0.0260855,1.857,0.0253943,1.857,0.025526,1.857,0.0259209,1.857,0.00933231,1.857,0.00943106
,,1.858,-0.000859564,1.858,0.0397448,1.858,0.00860821,1.858,0.00910192,1.858,0.0260526,1.858,0.0255918,1.858,0.0255589,1.858,0.0261184,1.858,0.0092994,1.858,0.00982602
,,1.859,-0.000839797,1.859,0.0400081,1.859,0.00890443,1.859,0.00880569,1.859,0.0261842,1.859,0.0260197,1.859,0.0256247,1.859,0.0246373,1.859,0.00926649,1.859,0.00860821
,,1.86,-0.000846386,1.86,0.0380991,1.86,0.00821324,1.86,0.00910192,1.86,0.0261842,1.86,0.0265134,1.86,0.0256905,1.86,0.0253614,1.86,0.00926649,1.86,0.00913483
,,1.861,-0.000826619,1.861,0.0383953,1.861,0.00824615,1.861,0.00837781,1.861,0.0261842,1.861,0.0265792,1.861,0.0257564,1.861,0.0255918,1.861,0.0092994,1.861,0.00962854
,,1.862,-0.000852975,1.862,0.0392182,1.862,0.00850947,1.862,0.00916774,1.862,0.0261842,1.862,0.025888,1.862,0.0256905,1.862,0.0260855,1.862,0.00926649,1.862,0.00972728
,,1.863,-0.000846386,1.863,0.0398106,1.863,0.00923357,1.863,0.00900318,1.863,0.0260855,1.863,0.0254931,1.863,0.0257234,1.863,0.0262501,1.863,0.00926649,1.863,0.00841072
,,1.864,-0.000846386,1.864,0.0399752,1.864,0.00880569,1.864,0.00943106,1.864,0.0260855,1.864,0.026283,1.864,0.0257564,1.864,0.0246373,1.864,0.00926649,1.864,0.00900318
,,1.865,-0.000852975,1.865,0.0400081,1.865,0.00900318,1.865,0.00913483,1.865,0.0260526,1.865,0.0267109,1.865,0.0256247,1.865,0.0249993,1.865,0.00923357,1.865,0.00933231
,,1.866,-0.000839797,1.866,0.0382307,1.866,0.00775245,1.866,0.00873986,1.866,0.0259209,1.866,0.0265463,1.866,0.0256905,1.866,0.0259209,1.866,0.00923357,1.866,0.00916774
,,1.867,-0.000866153,1.867,0.0393827,1.867,0.00857529,1.867,0.00893735,1.867,0.0259209,1.867,0.0257893,1.867,0.0257234,1.867,0.0254272,1.867,0.00920066,1.867,0.00897026
,,1.868,-0.000852975,1.868,0.0396789,1.868,0.00926649,1.868,0.00936523,1.868,0.0260526,1.868,0.0256247,1.868,0.0257564,1.868,0.0260855,1.868,0.0092994,1.868,0.009069
,,1.869,-0.000859564,1.869,0.0399093,1.869,0.00880569,1.869,0.00946397,1.869,0.0261184,1.869,0.0265792,1.869,0.0257564,1.869,0.0262501,1.869,0.0092994,1.869,0.00920066
,,1.87,-0.000852975,1.87,0.0399093,1.87,0.00781827,1.87,0.00939814,1.87,0.0260526,1.87,0.0261842,1.87,0.025888,1.87,0.0252627,1.87,0.00923357,1.87,0.00949688
,,1.871,-0.000852975,1.871,0.0384611,1.871,0.00903609,1.871,0.00870695,1.871,0.0261513,1.871,0.0267438,1.871,0.0257893,1.871,0.0261842,1.871,0.00920066,1.871,0.00854238
,,1.872,-0.000852975,1.872,0.0388561,1.872,0.00923357,1.872,0.00903609,1.872,0.0260855,1.872,0.0268425,1.872,0.0256576,1.872,0.0256576,1.872,0.00923357,1.872,0.00933231
,,1.873,-0.000859564,1.873,0.0393498,1.873,0.00923357,1.873,0.00936523,1.873,0.0259538,1.873,0.0256905,1.873,0.0256247,1.873,0.0257564,1.873,0.00923357,1.873,0.00956271
,,1.874,-0.000833208,1.874,0.0399423,1.874,0.00791702,1.874,0.00864112,1.874,0.0260197,1.874,0.0256905,1.874,0.0255918,1.874,0.0252627,1.874,0.00936523,1.874,0.0097602
,,1.875,-0.000846386,1.875,0.0395802,1.875,0.00873986,1.875,0.00910192,1.875,0.0256905,1.875,0.0261842,1.875,0.0256247,1.875,0.0249664,1.875,0.00933231,1.875,0.009069
,,1.876,-0.000859564,1.876,0.0389219,1.876,0.00900318,1.876,0.00880569,1.876,0.0260526,1.876,0.026678,1.876,0.0256576,1.876,0.0257234,1.876,0.00923357,1.876,0.00900318
,,1.877,-0.000839797,1.877,0.0396789,1.877,0.00860821,1.877,0.00926649,1.877,0.0260526,1.877,0.0264146,1.877,0.0256905,1.877,0.0259868,1.877,0.00926649,1.877,0.00943106
,,1.878,-0.000852975,1.878,0.0397119,1.878,0.00890443,1.878,0.00949688,1.878,0.0262172,1.878,0.026283,1.878,0.0256905,1.878,0.0264146,1.878,0.0092994,1.878,0.00982602
,,1.879,-0.000866153,1.879,0.0390536,1.879,0.00864112,1.879,0.00890443,1.879,0.0261842,1.879,0.0257893,1.879,0.0257234,1.879,0.0262172,1.879,0.00926649,1.879,0.00890443
,,1.88,-0.000833208,1.88,0.0393169,1.88,0.00900318,1.88,0.00880569,1.88,0.0261184,1.88,0.0259538,1.88,0.0257234,1.88,0.0247689,1.88,0.00926649,1.88,0.00939814
,,1.881,-0.000852975,1.881,0.039646,1.881,0.00801576,1.881,0.00903609,1.881,0.0260855,1.881,0.0263488,1.881,0.0257234,1.881,0.0253943,1.881,0.00926649,1.881,0.00956271
,,1.882,-0.000852975,1.882,0.0402056,1.882,0.00818033,1.882,0.00900318,1.882,0.0259209,1.882,0.025888,1.882,0.0256576,1.882,0.0259209,1.882,0.00926649,1.882,0.00926649
,,1.883,-0.000826619,1.883,0.0388232,1.883,0.00926649,1.883,0.00903609,1.883,0.0259868,1.883,0.0261184,1.883,0.0257564,1.883,0.0262501,1.883,0.00923357,1.883,0.00916774
,,1.884,-0.000846386,1.884,0.0394156,1.884,0.00910192,1.884,0.00910192,1.884,0.0261184,1.884,0.0253943,1.884,0.0257564,1.884,0.0257564,1.884,0.00923357,1.884,0.00943106
,,1.885,-0.000852975,1.885,0.0399093,1.885,0.00808159,1.885,0.00923357,1.885,0.0261513,1.885,0.0261513,1.885,0.0258551,1.885,0.0253614,1.885,0.00920066,1.885,0.00982602
,,1.886,-0.000846386,1.886,0.0401068,1.886,0.00920066,1.886,0.00913483,1.886,0.0260855,1.886,0.0263488,1.886,0.0258222,1.886,0.0256576,1.886,0.00923357,1.886,0.00949688
,,1.887,-0.000866153,1.887,0.0391194,1.887,0.00920066,1.887,0.00962854,1.887,0.0260855,1.887,0.0264476,1.887,0.0258222,1.887,0.0262172,1.887,0.00920066,1.887,0.00933231
,,1.888,-0.000852975,1.888,0.0394486,1.888,0.00818033,1.888,0.00916774,1.888,0.0260855,1.888,0.0265792,1.888,0.0257893,1.888,0.0260197,1.888,0.00923357,1.888,0.0095298
,,1.889,-0.000852975,1.889,0.0400739,1.889,0.00857529,1.889,0.00883861,1.889,0.0262172,1.889,0.0257893,1.889,0.0256905,1.889,0.0252627,1.889,0.00923357,1.889,0.0092994
,,1.89,-0.000839797,1.89,0.0393827,1.89,0.00873986,1.89,0.00916774,1.89,0.0262172,1.89,0.0261513,1.89,0.0256247,1.89,0.0256905,1.89,0.00926649,1.89,0.00854238
,,1.891,-0.000846386,1.891,0.0392182,1.891,0.00936523,1.891,0.00903609,1.891,0.0260855,1.891,0.0258551,1.891,0.0256905,1.891,0.0262501,1.891,0.0092994,1.891,0.00864112
,,1.892,-0.000846386,1.892,0.0395473,1.892,0.00791702,1.892,0.00890443,1.892,0.0261513,1.892,0.026678,1.892,0.0256905,1.892,0.0260855,1.892,0.00926649,1.892,0.00962854
,,1.893,-0.000852975,1.893,0.040041,1.893,0.00841072,1.893,0.00893735,1.893,0.0261842,1.893,0.0267767,1.893,0.0256905,1.893,0.0253285,1.893,0.00926649,1.893,0.00946397
,,1.894,-0.000826619,1.894,0.0384282,1.894,0.00923357,1.894,0.00887152,1.894,0.0261513,1.894,0.0258222,1.894,0.0257564,1.894,0.0260526,1.894,0.0092994,1.894,0.00854238
,,1.895,-0.000833208,1.895,0.0394815,1.895,0.00903609,1.895,0.00946397,1.895,0.0261184,1.895,0.0263488,1.895,0.0257564,1.895,0.0260526,1.895,0.00926649,1.895,0.00913483
,,1.896,-0.000852975,1.896,0.0397777,1.896,0.00827907,1.896,0.00841072,1.896,0.0261513,1.896,0.0259868,1.896,0.0257893,1.896,0.0264146,1.896,0.00923357,1.896,0.00936523
,,1.897,-0.000852975,1.897,0.0401397,1.897,0.00916774,1.897,0.00883861,1.897,0.0260855,1.897,0.0266121,1.897,0.0258222,1.897,0.0251639,1.897,0.00920066,1.897,0.00956271
,,1.898,-0.000852975,1.898,0.0393169,1.898,0.00864112,1.898,0.0092994,1.898,0.0259868,1.898,0.0265792,1.898,0.0257234,1.898,0.0254931,1.898,0.00923357,1.898,0.00943106
,,1.899,-0.000859564,1.899,0.0397448,1.899,0.00857529,1.899,0.0095298,1.899,0.0260526,1.899,0.026678,1.899,0.0257234,1.899,0.0261513,1.899,0.00920066,1.899,0.00860821
,,1.9,-0.000846386,1.9,0.0401068,1.9,0.00870695,1.9,0.00926649,1.9,0.0260197,1.9,0.0254272,1.9,0.0257564,1.9,0.0258551,1.9,0.00920066,1.9,0.00916774
,,1.901,-0.000859564,1.901,0.0391852,1.901,0.00887152,1.901,0.009069,1.901,0.0261513,1.901,0.0261184,1.901,0.0258222,1.901,0.0254931,1.901,0.00920066,1.901,0.00933231
,,1.902,-0.000866153,1.902,0.0391852,1.902,0.00903609,1.902,0.00959563,1.902,0.0261842,1.902,0.0264805,1.902,0.0258222,1.902,0.0257234,1.902,0.00920066,1.902,0.009069
,,1.903,-0.000846386,1.903,0.0399093,1.903,0.00771953,1.903,0.00926649,1.903,0.0261184,1.903,0.0262501,1.903,0.0258551,1.903,0.0262501,1.903,0.00923357,1.903,0.00943106
,,1.904,-0.000866153,1.904,0.0394815,1.904,0.00900318,1.904,0.00920066,1.904,0.0261842,1.904,0.0250981,1.904,0.0258551,1.904,0.0258222,1.904,0.00923357,1.904,0.00982602
,,1.905,-0.000846386,1.905,0.0390207,1.905,0.00936523,1.905,0.00933231,1.905,0.0261842,1.905,0.025526,1.905,0.0257564,1.905,0.0256247,1.905,0.00920066,1.905,0.00867404
,,1.906,-0.000872742,1.906,0.0390536,1.906,0.00920066,1.906,0.00877278,1.906,0.0261842,1.906,0.0261513,1.906,0.0256576,1.906,0.0259538,1.906,0.00926649,1.906,0.00887152
,,1.907,-0.000852975,1.907,0.040041,1.907,0.00831198,1.907,0.00887152,1.907,0.0260855,1.907,0.0265134,1.907,0.0255918,1.907,0.0257234,1.907,0.0092994,1.907,0.00910192
,,1.908,-0.000859564,1.908,0.0401068,1.908,0.00870695,1.908,0.00893735,1.908,0.0261513,1.908,0.0250652,1.908,0.0256576,1.908,0.0258551,1.908,0.0092994,1.908,0.0092994
,,1.909,-0.000852975,1.909,0.0390207,1.909,0.00903609,1.909,0.009069,1.909,0.0262172,1.909,0.026283,1.909,0.0257234,1.909,0.0249664,1.909,0.0092994,1.909,0.00897026
,,1.91,-0.000852975,1.91,0.0397777,1.91,0.00824615,1.91,0.00943106,1.91,0.0261842,1.91,0.0266121,1.91,0.0257234,1.91,0.0259538,1.91,0.0092994,1.91,0.00926649
,,1.911,-0.000852975,1.911,0.0397119,1.911,0.00801576,1.911,0.00850947,1.911,0.0262501,1.911,0.0266121,1.911,0.0256905,1.911,0.0260197,1.911,0.00920066,1.911,0.00867404
,,1.912,-0.000852975,1.912,0.0399423,1.912,0.00903609,1.912,0.00939814,1.912,0.0261842,1.912,0.0249664,1.912,0.0257893,1.912,0.0261184,1.912,0.00923357,1.912,0.00877278
,,1.913,-0.000859564,1.913,0.0393827,1.913,0.00926649,1.913,0.00916774,1.913,0.0261513,1.913,0.0261513,1.913,0.0257893,1.913,0.0252297,1.913,0.00926649,1.913,0.00943106
,,1.914,-0.000839797,1.914,0.0399093,1.914,0.00798284,1.914,0.00979311,1.914,0.0261184,1.914,0.0264146,1.914,0.0257564,1.914,0.0261842,1.914,0.00926649,1.914,0.00939814
,,1.915,-0.000859564,1.915,0.0401727,1.915,0.0083449,1.915,0.009069,1.915,0.0260855,1.915,0.0266121,1.915,0.0257564,1.915,0.0263488,1.915,0.00920066,1.915,0.00949688
,,1.916,-0.000846386,1.916,0.0387903,1.916,0.00880569,1.916,0.00887152,1.916,0.0259538,1.916,0.0254272,1.916,0.0257564,1.916,0.0255589,1.916,0.00913483,1.916,0.0092994
,,1.917,-0.000839797,1.917,0.0390865,1.917,0.00870695,1.917,0.0095298,1.917,0.025888,1.917,0.0257564,1.917,0.0257564,1.917,0.0254272,1.917,0.00920066,1.917,0.00831198
,,1.918,-0.000839797,1.918,0.0397119,1.918,0.0081145,1.918,0.00916774,1.918,0.0261513,1.918,0.0262172,1.918,0.0257893,1.918,0.0255918,1.918,0.00926649,1.918,0.00910192
,,1.919,-0.000846386,1.919,0.0398764,1.919,0.00877278,1.919,0.00887152,1.919,0.0261513,1.919,0.026645,1.919,0.0258222,1.919,0.0261842,1.919,0.00916774,1.919,0.00943106
,,1.92,-0.000872742,1.92,0.0383624,1.92,0.00887152,1.92,0.00939814,1.92,0.0261842,1.92,0.0253614,1.92,0.0258551,1.92,0.0259209,1.92,0.00916774,1.92,0.00962854
,,1.921,-0.000839797,1.921,0.0393827,1.921,0.00841072,1.921,0.00903609,1.921,0.0262172,1.921,0.0267109,1.921,0.0257564,1.921,0.0248677,1.921,0.00916774,1.921,0.0092994
,,1.922,-0.000859564,1.922,0.0398764,1.922,0.00864112,1.922,0.00923357,1.922,0.0263159,1.922,0.0263488,1.922,0.0257234,1.922,0.0262172,1.922,0.00916774,1.922,0.00847655
,,1.923,-0.000839797,1.923,0.0402385,1.923,0.00883861,1.923,0.00916774,1.923,0.0263488,1.923,0.0267438,1.923,0.0256905,1.923,0.0257893,1.923,0.00916774,1.923,0.00897026
,,1.924,-0.000859564,1.924,0.0388232,1.924,0.00933231,1.924,0.00913483,1.924,0.0261184,1.924,0.0252956,1.924,0.0255918,1.924,0.0260855,1.924,0.00923357,1.924,0.00900318
,,1.925,-0.000859564,1.925,0.0403701,1.925,0.00758788,1.925,0.00923357,1.925,0.0260197,1.925,0.0259868,1.925,0.0256905,1.925,0.0252956,1.925,0.00926649,1.925,0.00854238
,,1.926,-0.000866153,1.926,0.0399752,1.926,0.00844364,1.926,0.00860821,1.926,0.0262172,1.926,0.0264476,1.926,0.0257234,1.926,0.0258222,1.926,0.00926649,1.926,0.00956271
,,1.927,-0.000866153,1.927,0.038889,1.927,0.00890443,1.927,0.00920066,1.927,0.0262172,1.927,0.026678,1.927,0.0257893,1.927,0.0262501,1.927,0.00923357,1.927,0.00883861
,,1.928,-0.000839797,1.928,0.0397448,1.928,0.00900318,1.928,0.00903609,1.928,0.0262172,1.928,0.0257893,1.928,0.0257564,1.928,0.0258551,1.928,0.00920066,1.928,0.00837781
,,1.929,-0.000852975,1.929,0.0397777,1.929,0.00887152,1.929,0.00910192,1.929,0.0263159,1.929,0.0261513,1.929,0.0257893,1.929,0.0251639,1.929,0.00923357,1.929,0.00903609
,,1.93,-0.000846386,1.93,0.0394156,1.93,0.00877278,1.93,0.00867404,1.93,0.0262172,1.93,0.0265463,1.93,0.0258222,1.93,0.0260526,1.93,0.00923357,1.93,0.00913483
,,1.931,-0.000866153,1.931,0.038494,1.931,0.00933231,1.931,0.00897026,1.931,0.0261513,1.931,0.0263488,1.931,0.0257564,1.931,0.0262501,1.931,0.00920066,1.931,0.00933231
,,1.932,-0.000839797,1.932,0.0394156,1.932,0.00791702,1.932,0.00926649,1.932,0.0259538,1.932,0.0258551,1.932,0.0256905,1.932,0.0258222,1.932,0.00916774,1.932,0.00933231
,,1.933,-0.000839797,1.933,0.0396789,1.933,0.00854238,1.933,0.00916774,1.933,0.0259538,1.933,0.0259868,1.933,0.0257564,1.933,0.0252956,1.933,0.00913483,1.933,0.00890443
,,1.934,-0.000839797,1.934,0.0397777,1.934,0.00860821,1.934,0.00877278,1.934,0.0260855,1.934,0.0261842,1.934,0.0257893,1.934,0.0258551,1.934,0.00920066,1.934,0.00877278
,,1.935,-0.000852975,1.935,0.0387574,1.935,0.00903609,1.935,0.00913483,1.935,0.0261842,1.935,0.0264476,1.935,0.025888,1.935,0.0259538,1.935,0.00913483,1.935,0.009069
,,1.936,-0.000866153,1.936,0.039646,1.936,0.00814741,1.936,0.009069,1.936,0.0261184,1.936,0.0261842,1.936,0.0258222,1.936,0.0261513,1.936,0.00916774,1.936,0.00910192
,,1.937,-0.000846386,1.937,0.0399093,1.937,0.00883861,1.937,0.00900318,1.937,0.0262501,1.937,0.0259868,1.937,0.0258551,1.937,0.025131,1.937,0.00923357,1.937,0.00959563
,,1.938,-0.000846386,1.938,0.0388232,1.938,0.00920066,1.938,0.00880569,1.938,0.0261842,1.938,0.0262501,1.938,0.0257893,1.938,0.0259538,1.938,0.00916774,1.938,0.00946397
,,1.939,-0.000852975,1.939,0.0395802,1.939,0.00910192,1.939,0.00900318,1.939,0.026283,1.939,0.02704,1.939,0.0257234,1.939,0.0259209,1.939,0.00916774,1.939,0.00814741
,,1.94,-0.000839797,1.94,0.0394815,1.94,0.00794993,1.94,0.00903609,1.94,0.0262172,1.94,0.0258551,1.94,0.0255918,1.94,0.025888,1.94,0.00920066,1.94,0.00818033
,,1.941,-0.000839797,1.941,0.0400081,1.941,0.00847655,1.941,0.00837781,1.941,0.0262172,1.941,0.0264146,1.941,0.0256576,1.941,0.0253285,1.941,0.00923357,1.941,0.00893735
,,1.942,-0.000872742,1.942,0.0388561,1.942,0.00903609,1.942,0.00887152,1.942,0.026283,1.942,0.0267438,1.942,0.0256905,1.942,0.0257893,1.942,0.00923357,1.942,0.00946397
,,1.943,-0.000852975,1.943,0.0391194,1.943,0.009069,1.943,0.00910192,1.943,0.0261842,1.943,0.0259868,1.943,0.0257234,1.943,0.0256247,1.943,0.00920066,1.943,0.00920066
,,1.944,-0.000859564,1.944,0.039646,1.944,0.00903609,1.944,0.00854238,1.944,0.0262501,1.944,0.0257234,1.944,0.0257893,1.944,0.0264476,1.944,0.00926649,1.944,0.00962854
,,1.945,-0.000846386,1.945,0.0396131,1.945,0.00778536,1.945,0.00900318,1.945,0.0263159,1.945,0.0264805,1.945,0.0257893,1.945,0.025526,1.945,0.00923357,1.945,0.00854238
,,1.946,-0.000859564,1.946,0.0375066,1.946,0.00857529,1.946,0.00860821,1.946,0.0262501,1.946,0.0264146,1.946,0.0257564,1.946,0.0257893,1.946,0.00920066,1.946,0.00831198
,,1.947,-0.000846386,1.947,0.0390207,1.947,0.00883861,1.947,0.009069,1.947,0.0261513,1.947,0.025131,1.947,0.0257893,1.947,0.0257234,1.947,0.00920066,1.947,0.00900318
,,1.948,-0.000852975,1.948,0.0393169,1.948,0.00897026,1.948,0.00972728,1.948,0.0261513,1.948,0.0260197,1.948,0.0257234,1.948,0.0258222,1.948,0.00923357,1.948,0.00893735
